query_id,n_relevant,bm25_ndcg10,bm25_recall10,bm25_recall2,bm25_success10,dense-pooled_ndcg10,dense-pooled_recall10,dense-pooled_recall2,dense-pooled_success10,dense-chunk_ndcg10,dense-chunk_recall10,dense-chunk_recall2,dense-chunk_success10,dense-multicard_ndcg10,dense-multicard_recall10,dense-multicard_recall2,dense-multicard_success10,hybrid-rrf_ndcg10,hybrid-rrf_recall10,hybrid-rrf_recall2,hybrid-rrf_success10
query_782,2,1.0,1.0,1.0,1.0,0.306574,0.5,0.0,1.0,0.613147,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_783,2,1.0,1.0,1.0,1.0,0.613147,0.5,0.5,1.0,0.613147,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_784,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.237198,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_785,2,1.0,1.0,1.0,1.0,0.264068,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_786,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.177239,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_787,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_788,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.524981,1.0,0.0,1.0,0.919721,1.0,0.5,1.0
query_789,2,1.0,1.0,1.0,1.0,0.193426,0.5,0.0,1.0,0.264068,0.5,0.0,1.0,0.877215,1.0,0.5,1.0,1.0,1.0,1.0,1.0
query_790,2,1.0,1.0,1.0,1.0,0.184576,0.5,0.0,1.0,0.81753,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_791,2,1.0,1.0,1.0,1.0,0.264068,0.5,0.0,1.0,0.613147,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_792,2,1.0,1.0,1.0,1.0,0.613147,0.5,0.5,1.0,0.177239,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_793,2,1.0,1.0,1.0,1.0,0.264068,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_794,2,1.0,1.0,1.0,1.0,0.177239,0.5,0.0,1.0,0.571429,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_795,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.877215,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_796,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_797,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.42279,1.0,0.0,1.0,0.850345,1.0,0.5,1.0,1.0,1.0,1.0,1.0
query_798,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.370666,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_799,2,1.0,1.0,1.0,1.0,0.177239,0.5,0.0,1.0,0.218407,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_800,2,1.0,1.0,1.0,1.0,0.411834,1.0,0.0,1.0,0.613147,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_801,2,1.0,1.0,1.0,1.0,0.193426,0.5,0.0,1.0,0.204382,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_802,2,1.0,1.0,1.0,1.0,0.650921,1.0,0.5,1.0,0.570642,1.0,0.0,1.0,0.919721,1.0,0.5,1.0,1.0,1.0,1.0,1.0
query_803,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.264068,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_804,2,1.0,1.0,1.0,1.0,0.177239,0.5,0.0,1.0,0.613147,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_805,2,1.0,1.0,1.0,1.0,0.613147,0.5,0.5,1.0,0.411834,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_806,2,1.0,1.0,1.0,1.0,0.306574,0.5,0.0,1.0,0.468451,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_807,2,1.0,1.0,1.0,1.0,0.306574,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_808,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.218407,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_809,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.790386,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_810,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.237198,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_811,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.482476,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_812,2,1.0,1.0,1.0,1.0,0.204382,0.5,0.0,1.0,0.264068,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_813,2,1.0,1.0,1.0,1.0,0.264068,0.5,0.0,1.0,0.414437,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_814,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.510956,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_815,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.386853,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_816,2,1.0,1.0,1.0,1.0,0.613147,0.5,0.5,1.0,0.831555,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_817,2,1.0,1.0,1.0,1.0,0.218407,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_818,2,1.0,1.0,1.0,1.0,0.218407,0.5,0.0,1.0,0.613147,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_819,2,1.0,1.0,1.0,1.0,0.218407,0.5,0.0,1.0,0.264068,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_820,2,1.0,1.0,1.0,1.0,0.306574,0.5,0.0,1.0,0.386853,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_821,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_822,2,1.0,1.0,1.0,1.0,0.386853,0.5,0.5,1.0,0.386853,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_823,2,1.0,1.0,1.0,1.0,0.877215,1.0,0.5,1.0,0.306574,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_824,2,1.0,1.0,1.0,1.0,0.218407,0.5,0.0,1.0,0.81753,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_825,2,1.0,1.0,1.0,1.0,0.386853,0.5,0.5,1.0,0.806574,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_826,2,1.0,1.0,1.0,1.0,0.386853,0.5,0.5,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_827,2,1.0,1.0,1.0,1.0,0.184576,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_828,2,1.0,1.0,1.0,1.0,0.306574,0.5,0.0,1.0,0.193426,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_829,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.797723,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_830,2,1.0,1.0,1.0,1.0,0.386853,0.5,0.5,1.0,0.306574,0.5,0.0,1.0,0.850345,1.0,0.5,1.0,1.0,1.0,1.0,1.0
query_831,2,1.0,1.0,1.0,1.0,0.790386,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_832,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_833,2,1.0,1.0,1.0,1.0,0.510956,1.0,0.0,1.0,0.441307,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_834,2,1.0,1.0,1.0,1.0,0.386853,0.5,0.5,1.0,0.613147,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_835,2,1.0,1.0,1.0,1.0,0.306574,0.5,0.0,1.0,0.510956,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_836,2,1.0,1.0,1.0,1.0,0.264068,0.5,0.0,1.0,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_837,2,1.0,1.0,1.0,1.0,0.193426,0.5,0.0,1.0,0.204382,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_838,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.218407,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_839,2,1.0,1.0,1.0,1.0,0.386853,0.5,0.5,1.0,0.831555,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_840,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.613147,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_841,2,1.0,1.0,1.0,1.0,0.218407,0.5,0.0,1.0,0.177239,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_842,2,1.0,1.0,1.0,1.0,0.850345,1.0,0.5,1.0,0.613147,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_843,2,1.0,1.0,1.0,1.0,0.613147,0.5,0.5,1.0,0.402983,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_844,2,1.0,1.0,1.0,1.0,0.177239,0.5,0.0,1.0,0.850345,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_845,2,1.0,1.0,1.0,1.0,0.237198,0.5,0.0,1.0,0.482476,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_846,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_847,2,1.0,1.0,1.0,1.0,0.693426,1.0,0.5,1.0,0.524981,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_848,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.218407,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_849,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_850,2,1.0,1.0,1.0,1.0,0.693426,1.0,0.5,1.0,0.919721,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_851,2,1.0,1.0,1.0,1.0,0.570642,1.0,0.0,1.0,0.264068,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_852,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.388958,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_853,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.613147,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_854,2,1.0,1.0,1.0,1.0,0.457495,1.0,0.0,1.0,0.306574,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_855,2,1.0,1.0,1.0,1.0,0.613147,0.5,0.5,1.0,0.264068,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_856,2,1.0,1.0,1.0,1.0,0.42279,1.0,0.0,1.0,0.455605,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_857,2,1.0,1.0,1.0,1.0,0.237198,0.5,0.0,1.0,0.386853,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_858,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.613147,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_859,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.193426,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_860,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.361815,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_861,2,1.0,1.0,1.0,1.0,0.381622,1.0,0.0,1.0,0.184576,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_862,2,1.0,1.0,1.0,1.0,0.218407,0.5,0.0,1.0,0.613147,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_863,2,1.0,1.0,1.0,1.0,0.306574,0.5,0.0,1.0,0.877215,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_864,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_865,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_866,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.386853,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_867,2,1.0,1.0,1.0,1.0,0.395647,1.0,0.0,1.0,0.797723,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_868,2,1.0,1.0,1.0,1.0,0.177239,0.5,0.0,1.0,0.193426,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_869,2,1.0,1.0,1.0,1.0,0.264068,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_870,2,1.0,1.0,1.0,1.0,0.306574,0.5,0.0,1.0,0.177239,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_871,2,1.0,1.0,1.0,1.0,0.806574,1.0,0.5,1.0,0.613147,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_872,2,1.0,1.0,1.0,1.0,0.624051,1.0,0.5,1.0,0.218407,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_873,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_874,2,1.0,1.0,1.0,1.0,0.218407,0.5,0.0,1.0,0.613147,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_875,2,1.0,1.0,1.0,1.0,0.218407,0.5,0.0,1.0,0.237198,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_876,2,1.0,1.0,1.0,1.0,0.831555,1.0,0.5,1.0,0.850345,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_877,2,1.0,1.0,1.0,1.0,0.613147,0.5,0.5,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_878,2,1.0,1.0,1.0,1.0,0.386853,0.5,0.5,1.0,0.831555,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_879,2,1.0,1.0,1.0,1.0,0.613147,0.5,0.5,1.0,0.81753,1.0,0.5,1.0,0.919721,1.0,0.5,1.0,1.0,1.0,1.0,1.0
query_880,2,1.0,1.0,1.0,1.0,0.624051,1.0,0.5,1.0,0.806574,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_881,2,1.0,1.0,1.0,1.0,0.613147,0.5,0.5,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_882,2,1.0,1.0,1.0,1.0,0.613147,0.5,0.5,1.0,0.386853,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_883,2,1.0,1.0,1.0,1.0,0.613147,0.5,0.5,1.0,0.218407,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_884,2,1.0,1.0,1.0,1.0,0.613147,0.5,0.5,1.0,0.570642,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_885,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_886,2,1.0,1.0,1.0,1.0,0.790386,1.0,0.5,1.0,0.790386,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_887,2,1.0,1.0,1.0,1.0,0.624051,1.0,0.5,1.0,0.264068,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_888,2,1.0,1.0,1.0,1.0,0.797723,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_889,2,1.0,1.0,1.0,1.0,0.60526,1.0,0.5,1.0,0.806574,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_890,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.877215,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_891,2,1.0,1.0,1.0,1.0,0.184576,0.5,0.0,1.0,0.177239,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_892,2,1.0,1.0,1.0,1.0,0.177239,0.5,0.0,1.0,0.501266,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_893,2,1.0,1.0,1.0,1.0,0.237198,0.5,0.0,1.0,0.790386,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_894,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.177239,0.5,0.0,1.0,0.806574,1.0,0.5,1.0,0.919721,1.0,0.5,1.0
query_895,2,1.0,1.0,1.0,1.0,0.580279,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_896,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.395647,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_897,2,1.0,1.0,1.0,1.0,0.386853,0.5,0.5,1.0,0.613147,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_898,2,1.0,1.0,1.0,1.0,0.237198,0.5,0.0,1.0,0.613147,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_899,2,1.0,1.0,1.0,1.0,0.306574,0.5,0.0,1.0,0.306574,0.5,0.0,1.0,0.850345,1.0,0.5,1.0,1.0,1.0,1.0,1.0
query_900,2,1.0,1.0,1.0,1.0,0.591235,1.0,0.5,1.0,0.570642,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_901,2,1.0,1.0,1.0,1.0,0.237198,0.5,0.0,1.0,0.919721,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_902,2,1.0,1.0,1.0,1.0,0.524981,1.0,0.0,1.0,0.877215,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_903,2,1.0,1.0,1.0,1.0,0.306574,0.5,0.0,1.0,0.218407,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_904,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.386853,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_905,2,1.0,1.0,1.0,1.0,0.218407,0.5,0.0,1.0,0.237198,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_906,2,1.0,1.0,1.0,1.0,0.483813,1.0,0.0,1.0,0.386853,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_907,2,1.0,1.0,1.0,1.0,0.414437,1.0,0.0,1.0,0.414437,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_908,2,1.0,1.0,1.0,1.0,0.571429,1.0,0.5,1.0,0.693426,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_909,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.264068,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_910,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_911,2,1.0,1.0,1.0,1.0,0.613147,0.5,0.5,1.0,0.218407,0.5,0.0,1.0,0.693426,1.0,0.5,1.0,1.0,1.0,1.0,1.0
query_912,2,1.0,1.0,1.0,1.0,0.218407,0.5,0.0,1.0,0.570642,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_913,2,1.0,1.0,1.0,1.0,0.919721,1.0,0.5,1.0,0.850345,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_914,2,1.0,1.0,1.0,1.0,0.184576,0.5,0.0,1.0,0.237198,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_915,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.877215,1.0,0.5,1.0,1.0,1.0,1.0,1.0
query_916,2,1.0,1.0,1.0,1.0,0.591235,1.0,0.5,1.0,0.81753,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_917,2,1.0,1.0,1.0,1.0,0.482476,1.0,0.0,1.0,0.613147,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_918,2,1.0,1.0,1.0,1.0,0.237198,0.5,0.0,1.0,0.218407,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_919,2,0.919721,1.0,0.5,1.0,0.386853,0.5,0.5,1.0,0.237198,0.5,0.0,1.0,0.919721,1.0,0.5,1.0,0.919721,1.0,0.5,1.0
query_920,2,1.0,1.0,1.0,1.0,0.218407,0.5,0.0,1.0,0.613147,0.5,0.5,1.0,0.919721,1.0,0.5,1.0,1.0,1.0,1.0,1.0
query_921,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.42279,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_922,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.306574,0.5,0.0,1.0,0.877215,1.0,0.5,1.0,1.0,1.0,1.0,1.0
query_923,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.613147,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_924,2,1.0,1.0,1.0,1.0,0.613147,0.5,0.5,1.0,0.491149,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_925,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_926,2,1.0,1.0,1.0,1.0,0.184576,0.5,0.0,1.0,0.306574,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_927,2,1.0,1.0,1.0,1.0,0.237198,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.919721,1.0,0.5,1.0,1.0,1.0,1.0,1.0
query_928,2,1.0,1.0,1.0,1.0,0.386853,0.5,0.5,1.0,0.218407,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_929,2,1.0,1.0,1.0,1.0,0.386853,0.5,0.5,1.0,0.650921,1.0,0.5,1.0,0.850345,1.0,0.5,1.0,1.0,1.0,1.0,1.0
query_930,2,1.0,1.0,1.0,1.0,0.306574,0.5,0.0,1.0,0.264068,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_931,2,1.0,1.0,1.0,1.0,0.177239,0.5,0.0,1.0,0.218407,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_932,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_933,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.218407,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_934,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.877215,1.0,0.5,1.0,0.570642,1.0,0.0,1.0,1.0,1.0,1.0,1.0
query_935,2,1.0,1.0,1.0,1.0,0.184576,0.5,0.0,1.0,0.60526,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_936,2,1.0,1.0,1.0,1.0,0.386853,0.5,0.5,1.0,0.306574,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_937,2,1.0,1.0,1.0,1.0,0.264068,0.5,0.0,1.0,0.193426,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_938,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.386853,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
